AREA,CIUDAD,ZONA,SECTOR,VIVIENDA,HOGAR,PERSONA,P02,P05A,P06,P09,P10,P11,P12B,P16,P18,P20C,P21,P23,P24,P25,P26,Partpropi,Partconvi,Partmedio,Partafijue,Partespen,Partdepor,Partdomin,Partdomex,Partcuida,PartiVolunComuni,Partdomto,Partrabajo,Partbusco,PartiAutoconsum,Partremuto,PartiTTT,ocupado,desocup,Etnia,id_upm,id_hogar,id_per,ciudades,provin,rn,dominio,fexp
1,10150,23,3,9,1,7,2,1,6,1,2, ,2,12, , ,11,3, , , ,2,1,1,2,2,1,1,1,2,2,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,9,1,8,1,1,6,1,1, ,7,12, , ,11,3, , , ,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,9,1,1,1,10,1,2, ,1,3,12, , ,11,5, , , ,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,9,1,2,2,10,1,2, ,1, ,12, , ,11,4, , , ,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,10,1,1,2,1,3,2, ,3,3, , , , , ,5629,5120,2,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,10,1,2,2,2,1,2, ,3,3,12, , ,11,4, , , ,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,11,1,3,1,10, ,1,1, ,6,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,11,1,4,1,1, ,1,1, ,7,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,11,1,5,1,10, ,1,1, ,3,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,11,1,6,1,10, ,1,1, ,2,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,11,1,7,2,1, ,1,1, ,2,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,11,1,8,1,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,11,1,1,2,10,3,2, ,3,6, , , , , ,1410,7531,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,11,1,2,2,1,1,2, ,3,3, , , , , ,1410,7531,5,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,12,1,1,1,10,1,2, ,5,6, , , , , ,4791,5249,5,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,12,1,2,2,1,1,2, ,5,6, , , , , ,5610,5230,2,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,13,1,4,2,10, ,1,1, ,7,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,13,1,1,2,10,1,2, ,1,6,12, , ,11,4, , , ,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,13,1,2,2,10,6,1,2, ,9,12, , ,11,3, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,13,1,3,1,10,6,1,1, ,7,12, , ,11,3, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,14,1,3,1,10, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,14,1,4,1,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,14,1,1,1,10,1,2, ,5,6, , , , , ,2511,7212,5,2,1,1,2,1,2,2,1,1,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,14,1,2,2,10,1,2, ,8,5,12, , ,11,4, , , ,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,15,1,3,1,10, ,1,1, ,3,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,15,1,4,2,10, ,1,1, ,2,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,15,1,1,1,10,1,1,6, ,2, , , , , ,2511,7212,5,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,15,1,2,2,10,1,1,6, ,4, , , , , ,4630,5241,2,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,15,1,5,2,10,6,2, ,1,6,12, , ,11,4, , , ,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,15,1,6,1,10,6,1,3, ,2, , , , , ,2511,7212,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,16,1,3,2,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,16,1,4,1,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,16,1,1,1,10,1,2, ,5,6, , , , , ,2511,7212,5,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,23,3,16,1,2,2,10,1,1,2, ,2,12, , ,11,3, , , ,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1, ,0,4,10150023003,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,2,1,5,1,10, ,1,1, ,0,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,2,1,1,1,1,1,2, ,2,5, , , , , ,1074,3322,2,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,2,1,3,2,10,6,2, ,2,4, , , , , ,8890,2342,5,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,2,1,2,2,10,1,2, ,1,3, , , , , ,8890,5311,2,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,2,1,4,1,10,6,1,1, ,7,12, , ,11,3, , , ,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,3,1,1,1,1,1,2, ,2,5, , , , , ,4210,3123,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,3,1,2,2,1,1,2, ,1,3, , , , , ,4520,7534,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,3,1,3,1,1,6,2, ,2,5, , , , , ,4772,3322,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,4,1,1,2,1,4,2, ,1,6,12, , ,11,4, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,4,1,2,2,10,4,2, ,2,3,12, , ,11,4, , , ,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,4,1,3,2,1,6,2, ,2,5, , , , , ,8411,4229,1,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,4,1,4,2,10,6,2, ,2,2, , , , , ,4630,4311,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,5,1,2,2,1,1,2, ,2,6, , , , , ,4711,5221,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,5,1,1,1,1,1,2, ,2,6, , ,1, , ,4630,3322,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,5,1,3,2,1,6,2, ,2,5, , , , , ,4791,5243,5,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,5,1,4,1,1,6,2, ,2,6,12, , ,3, , , , ,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,5,1,5,1,10,6,1,1, ,2,12, , ,11,3, , , ,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,6,1,1,2,1,4,2, ,1,6,12, , ,11,2, , , ,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,1, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,6,1,2,2,1,6,2, ,5,6, , , , , ,8412,3412,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,7,1,5,1,10, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,7,1,1,1,10,1,2, ,5,6, , , , , ,9523,7536,5,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,7,1,2,2,10,1,2, ,5,6, , , , , ,9529,8153,5,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,7,1,3,1,10,6,1,3, ,1,12, , ,11,3, , , ,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,7,1,4,1,10,6,1,2, ,2,12, , ,11,3, , , ,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,8,1,1,2,10,3,2, ,5,6, , , , , ,8549,2355,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,8,1,2,2,10,6,1,1, ,1,12, , ,11,3, , , ,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,8,1,3,1,10,6,1,1, ,1,12, , ,11,3, , , ,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,9,1,1,1,1,1,2, ,1,6,12, , ,11,2, , , ,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,9,1,2,2,1,1,2, ,1,6,12, , ,11,2, , , ,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,11,1,1,1,1,2,2, ,9,3, , , , , ,4630,3322,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,5,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,12,1,1,2,1,6,2, ,2,6, , , , , ,8510,2341,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,12,1,2,2,10,4,2, ,2,6,12, , ,11,6, , , ,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,12,1,3,1,10,6,2, ,1,4, , , , , ,4530,5221,5,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,13,1,2,1,4,6,1,1, ,3,12, , ,11,3, , , ,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,13,1,1,2,1,4,2, ,1,3,12, , ,11,2, , , ,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,15,1,1,1,1,4,2, ,1,6, , , , , ,4630,5221,2,1,1,1,2,1,2,1,2,2,2,1,1,2,1,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,24,6,15,1,2,2,1,6,2, ,2,5, , , , , ,6910,4120,2,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,1,0,4,10150024006,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,1,1,1,2,1,2,2, ,2,5, , , , , ,2392,2411,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,1,1,2,1,10,6,1,1, ,1,12, , ,11,3, , , ,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,1, ,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,2,1,1,1,1,1,2, ,5,2, , , , , ,1104,4211,5,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,2,1,2,2,1,1,2, ,2,5, , , , , ,6920,2411,2,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,3,1,1,1,10,1,2, ,12,3, , , , , ,4922,8322,4,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,3,1,2,2,10,1,2, ,12,6, , , , , ,4711,4211,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,3,1,3,2,10,1,1,1, ,2,12, , ,11,3, , , ,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1, ,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,3,1,4,2,10,1,1,1, ,9,12, , ,11,3, , , ,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1, ,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,4,1,1,1,10,1,2, ,1,3, , , , , ,1072,8341,2,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,0,5,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,4,1,2,2,10,1,2, ,1,3,12, , ,11,4, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,5,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,4,1,3,1,1,6,2, ,2,5, , , , , ,7410,2166,2,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,0,5,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,5,1,1,2,10,4,2, ,1,1,12, , ,11,4, , , ,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,6,1,1,1,10,1,2, ,1, ,12, , ,11,5, , , ,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,5,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,6,1,2,2,10,1,2, ,1, ,12, , ,11,4, , , ,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,5,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,7,1,2,2,1,6,2, ,2,4, , , , , ,9491,4120,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,7,1,3,1,10,6,1,3, ,3,12, , ,8, , , , ,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1, ,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,7,1,1,1,1,4,2, ,1,6,12, , ,11,2, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,8,1,1,1,1,1,2, ,3,6, , , , , ,4922,8331,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,8,1,2,2,1,1,2, ,3,3, , ,8, , ,8510,2341,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,9,1,4,1,10, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,9,1,5,1,10, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,9,1,2,2,10,1,2, ,5,6, , , , , ,1071,7512,2,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,9,1,1,1,10,1,2, ,5,6, , ,1, , ,4520,7231,4,1,1,1,1,2,2,2,1,1,2,1,1,2,2,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,9,1,3,1,10,6,1,2, ,2,12, , ,11,3, , , ,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1, ,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,10,1,4,1,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,10,1,2,2,10,6,1,3, ,2, , , , , ,9700,9111,9,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,10,1,3,2,1,6,2, ,3,6, , , , , ,1410,7531,2,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,10,1,1,2,10,6,2, ,1,6,12, , ,11,4, , , ,1,2,2,1,2,2,1,1,1,2,1,2,2,1,1,1, ,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,11,1,3,2,5, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,11,1,1,1,1,1,2, ,2,2, , , , , ,8530,2310,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,11,1,2,2,1,1,2, ,2,2, , , , , ,8411,2411,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,12,1,3,2,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,12,1,4,1,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,12,1,1,1,1,1,1,3, ,5, , , , , ,4649,1420,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,0,5,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,27,1,12,1,2,2,10,1,2, ,3,6, , , , , ,4719,4211,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,0,5,10150027001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,28,8,1,1,2,2,10, ,1,1, ,2,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,1,1,1,2,10,6,2, ,5,6, , , , , ,5629,5120,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,2,1,1,1,10,1,2, ,1,6,12, , ,11,5, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,2,1,2,2,10,1,2, ,1,6, , , , , ,1410,7531,5,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,2,1,3,2,1,2,2, ,2,5, , , , , ,1399,4211,2,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,3,1,1,2,1,4,2, ,1,6, , , , , ,1410,7533,2,1,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,3,1,2,2,1,6,1,3, ,4, , , , , ,4752,5221,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,1,1,0,4,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,4,1,3,1,10, ,1,1, ,4,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,2,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,4,1,4,2,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,4,1,1,1,10,1,2, ,2,4, , , , , ,7490,2133,5,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,0,2,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,4,1,2,2,10,1,2, ,2,4,12, , ,11,4, , , ,2,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1, ,0,2,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
